STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,POLLUTANT,Pollutants,FLIGHT_TYPE,Flight type,EMISSIONS_SOURCE,Emissions,METHODOLOGY,Methodology,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CLASSIFICATION,Classification,DECIMALS,Decimals
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2015,,639895.065040688,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2014,,569147.663128498,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,1008237.1295902,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2017,,994222.066309427,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,818081.682126837,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2013,,564431.588464826,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2020,,343622.057324018,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2024,,317314.961253037,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2021,,383253.072542784,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,1003287.42420025,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2023,,291581.875811312,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ROU,Romania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2022,,590774.337128346,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2013,,1892704.4366902,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2014,,2143215.52762,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2015,,2239216.03814729,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,2402628.76265301,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2017,,2602618.56798845,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,2743382.04097911,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2023,,2195309.07199524,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2022,,2284838.76908516,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2020,,838121.119586398,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,2817819.58829818,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,AUT,Austria,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2024,,3153745.18006977,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2024,,2066745.50584427,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BEL,Belgium,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2021,,1414250.51905691,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,AUT,Austria,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,2462909.82379093,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,CZE,Czechia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,614449.118209381,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,DNK,Denmark,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,2135419.70001967,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,FIN,Finland,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,2746180.72226871,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,FRA,France,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,19129200.0757648,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,DEU,Germany,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,27994806.8658202,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,GRC,Greece,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,1285468.77940893,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,HUN,Hungary,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,2405813.74094814,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,IRL,Ireland,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,13599272.954914,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ITA,Italy,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,5114032.19100022,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,LVA,Latvia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,432277.096653011,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,LTU,Lithuania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,1507.53672619857,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,LUX,Luxembourg,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,198184.979493891,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,NLD,Netherlands,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,9700791.33682917,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,POL,Poland,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,1058396.46807282,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,PRT,Portugal,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,3357195.20648109,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,SVK,Slovak Republic,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,25141.6420138781,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,SVN,Slovenia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,202633.681091599,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ESP,Spain,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,11197284.5027002,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,SWE,Sweden,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,2388114.97165192,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BGR,Bulgaria,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,221704.423383111,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,HRV,Croatia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,172496.790884202,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,CYP,Cyprus,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,34503.2621220647,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,MLT,Malta,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2016,,212430.29090628,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,AUT,Austria,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,2803928.31554627,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,CZE,Czechia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,827387.169607306,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,DNK,Denmark,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,2355860.81666608,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,EST,Estonia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,2120.86988287085,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,FIN,Finland,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,3167995.97692328,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,FRA,France,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2018,,20231844.3095253,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
