DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2016-07,3213462,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2016-08,3133437,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2016-09,2990813,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2016-10,2767036,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2016-11,2318544,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2016-12,2254808,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-01,2064270,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-02,2083035,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-03,2462550,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-04,2891115,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-05,2983022,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-06,2986272,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-07,3468159,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-08,3408657,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-09,3202473,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-10,2982388,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-11,2422231,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2017-12,2306321,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-01,2190383,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-02,2194321,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-03,2590913,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-04,3062128,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-05,3092460,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-06,3110741,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-07,3555992,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-08,3496343,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-09,3259277,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-10,2992470,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-11,2540218,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2018-12,2421063,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-01,2253327,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-02,2187148,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-03,2643934,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-04,3107492,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-05,3102755,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-06,3257996,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-07,3650171,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-08,3570657,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-09,3325409,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-10,3120567,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-11,2611508,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2019-12,2554224,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-01,2340520,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-02,2345828,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-03,1058082,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-04,17596,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-05,22975,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-06,109685,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-07,795201,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-08,935379,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-09,580349,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-10,472460,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-11,324998,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2020-12,462755,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-01,365177,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-02,190071,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-03,208017,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-04,302709,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-05,511864,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-06,929772,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-07,1884337,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-08,2135145,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-09,1928710,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-10,1946841,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-11,1674985,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2021-12,1422392,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-01,1164939,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-02,1291957,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-03,1737244,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-04,2329892,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-05,2551161,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-06,2559883,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-07,3202306,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-08,3122872,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-09,2901945,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-10,2723172,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-11,2148977,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2022-12,2139544,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-01,1994543,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-02,2002734,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-03,2346017,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-04,2750794,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-05,3013267,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-06,2910946,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-07,3316609,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-08,3299022,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-09,3074571,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-10,2988789,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-11,2312050,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2023-12,2331879,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-01,2112984,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-02,2230248,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-03,2515454,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-04,2940235,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-05,3188173,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-06,3129488,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-07,3569596,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-08,3538225,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-09,3232677,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-10,3121138,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-11,2555119,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Belgium,2024-12,2626500,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-01,279656,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-02,252029,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-03,294684,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-04,309296,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-05,479412,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-06,983674,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-07,1349921,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-08,1360860,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-09,844583,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-10,356604,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-11,271842,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2013-12,296731,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-01,298853,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-02,274571,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-03,314591,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-04,350849,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-05,511137,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-06,1080830,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-07,1396172,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-08,1452946,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-09,852992,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-10,383929,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-11,290550,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2014-12,313277,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-01,311991,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-02,286718,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-03,324201,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-04,362523,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-05,501317,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-06,975825,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-07,1390599,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-08,1452396,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-09,921961,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-10,427016,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-11,315488,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2015-12,340914,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-01,352207,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-02,334689,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-03,366203,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-04,411154,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-05,622014,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-06,1171437,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-07,1699632,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-08,1684644,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-09,1172583,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-10,562726,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-11,452109,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2016-12,494819,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-01,493259,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-02,480657,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-03,544316,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-04,615682,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-05,767812,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-06,1384824,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-07,1902159,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-08,1882109,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-09,1304988,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-10,670632,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-11,507080,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2017-12,539133,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-01,544718,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-02,509648,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-03,609762,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-04,704504,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-05,918353,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-06,1569255,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-07,2050117,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-08,1998177,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-09,1400679,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-10,735296,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-11,529720,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2018-12,567485,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2019-01,570956,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2019-02,536254,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Bulgaria,2019-03,618037,,
